mean,std,max,min,median,skew,kurtosis,quantile1,quantile3,iqr,fft_mean,fft_std,psd_mean,psd_std,adf_statistic,adf_pvalue
0.0010023891143510538,0.0010017148849899478,0.0030074388123466633,-0.0002106497577187838,0.0007649919550658524,0.6756638338767366,-0.7631483803590817,0.00015510696857745643,0.0014768640075999429,0.0013217570390224864,,,1.9433575449261936e-07,1.8737723017582475e-06,-4.165591450248878,0.0007530622048102581
-0.00019114920578276414,0.002015092652561828,0.0023653541629755637,-0.0033343114955641795,9.945793408405734e-06,-0.19197226229923484,-1.476139711194082,-0.00214117652603818,0.001797702968701742,0.003938879494739922,,,6.056474304767021e-07,6.062812628129776e-06,-3.2457332188476418,0.017485455708461776
-0.00037061348705297016,0.0018535110686558366,0.002343751364151103,-0.003261583380663069,-9.168138240056578e-05,-0.123554722610543,-1.3521104582953614,-0.002135006407115725,0.0012261386643785954,0.0033611450714943203,,,5.201781198030704e-07,5.1195149836396646e-06,10.162209637417632,1.0
0.00021729968468211163,0.0023478670647509537,0.0054401966317527695,-0.0023574964070576243,-0.0005737534156651236,1.0260189651148166,-0.22469094875731477,-0.0015795282756698725,0.0012338445321802283,0.002813372807850101,,,2.6676348020398253e-06,2.4477632984751673e-05,-1.0780452102553804,0.7237473469683948
-0.0004929256661435904,0.0017045227704800376,0.00200029623329101,-0.003144566414903238,-0.0002539867805353424,-0.11923646218868068,-1.3575631861017434,-0.002113044937459563,0.000988219711871352,0.003101264649330915,,,3.2894153701310645e-07,3.180282119907744e-06,-6.593013807114926,7.037203778895876e-09
-0.00020238186455905392,0.005438956826618631,0.1615476769907218,-0.0032135895062310738,-0.00016506695510543068,26.41640580109352,786.2966446270863,-0.002125948762227381,0.001433241386962436,0.003559190149189817,,,4.3436774572911666e-07,4.28447963469409e-06,0.7070222308483128,0.9899769733584471
0.001008534950646671,0.0010402590322718746,0.003055270222375839,-0.0002789524896797957,0.0007946498483306641,0.583799428496887,-0.8758726455266914,9.09711658323431e-05,0.0015939373594164863,0.0015029661935841432,,,2.3677386567092825e-07,2.1773089078143257e-06,2.3119044677395593,0.9989626211648538
0.000536669225468672,0.001869429451083632,0.0035743237481256074,-0.0038436524655480753,0.0002595251221464423,-0.2311771819694518,-0.3887742674773831,-0.0002105085072798829,0.0019971996956655858,0.0022077082029454687,,,5.421203429418344e-07,5.346217702102094e-06,2.2002861362190127,0.9988827403657011
-0.000785112701144085,0.0029765784526356886,0.003191534210145619,-0.004570991909076838,-0.000842411096982687,0.04348167572389685,-1.6505264461326774,-0.004045355899279457,0.0023919109058851973,0.006437266805164654,,,1.3692598572411091e-06,1.3732133082888437e-05,3.3752665663975607,1.0
0.0003342651622572927,0.0021579385938059873,0.0038690541641699383,-0.004603596095876128,-1.5152477772062412e-05,-0.1809721882716465,-0.4447389099458898,-0.0005867821603260381,0.0020371044408875605,0.0026238866012135986,,,8.567617490175966e-07,8.570695894924631e-06,-4.071707293820318,0.0010782389218027173
0.0010012233462953237,0.0014077465023205175,0.0037902558133282582,-0.0007283499480763567,0.0006991105074121151,0.6186399089567222,-0.8292398039866447,-0.0002191931416746229,0.0017526879637443926,0.0019718811054190155,,,3.955173271597715e-07,3.8125077312632957e-06,-3.6570374488553785,0.004759688177485561
-0.00039630413703490485,0.0017786599190942718,0.001874325279459299,-0.003153477759042289,-0.00024128428435687965,-0.17497705934186525,-1.4805611881251792,-0.0021157872639605557,0.0013550445621604013,0.003470831826120957,,,4.6310111585974096e-07,4.637970669333983e-06,0.6684026236084463,0.9891857289555432
-0.00038174976201432487,0.0018326155350343932,0.0022941687761885987,-0.003222326406103093,-0.00015282711547115468,-0.11304942003070764,-1.3658257394506577,-0.0021271562879974226,0.0012278686480158285,0.003355024936013251,,,4.8321409870005e-07,4.759407941994498e-06,5.647744594692641,1.0
0.0009757877838393564,0.001565487524011007,0.004461525188162341,-0.000723183022273588,0.00042899854361166945,1.0413541259084005,-0.2147869010944583,-0.00021128274102011346,0.001672082486038562,0.0018833652270586754,,,1.1678557178128722e-06,1.0716544350131094e-05,0.7585865316168465,0.9909373955981143
-0.0002372581579647284,0.0020035028348247166,0.00269752016856728,-0.003351048379954591,3.795073916990077e-05,-0.1149900718387909,-1.3562357098856166,-0.0021404929651680504,0.001509177147340779,0.0036496701125088293,,,4.5275484832843627e-07,4.379018665359892e-06,-11.576284515306098,3.017189259642124e-21
-0.0002284651693940588,0.001972427012890259,0.002302624991898483,-0.00327651989300648,-6.857597804810212e-05,-0.16518105109281953,-1.4807774173636743,-0.002132764821908495,0.0017265011839526778,0.0038592660058611727,,,4.944173502193073e-07,4.880115698924428e-06,-2.548062234053229,0.10421374972064917
0.0010088270142798415,0.0013012135130294703,0.0036129033733232063,-0.0005635148950204893,0.0006999939498655294,0.6874693581402725,-0.7516537902290512,-8.365289374978602e-05,0.0015830121833459998,0.0016666650770957858,,,3.4135640769384224e-07,3.1480980502040823e-06,2.2141987985074625,0.9988939860517284
0.00016126117298573557,0.002398223673173455,0.004046522021781129,-0.0054821182502564625,-0.0001847684548010875,-0.25438168756576524,-0.3623924166089538,-0.00074594853799681,0.0020165272201211337,0.0027624757581179438,,,8.931708384998442e-07,8.80480803941846e-06,6.683289835218266,1.0
-0.0008124456882313039,0.00488718995324954,0.05329165067905706,-0.004960751144153619,-0.00107983991506444,6.757112254806995,72.9038682271086,-0.004413897211634321,0.0021736165806487406,0.006587513792283062,,,1.4271851219125484e-06,1.431056467668041e-05,-3.3085966982953683,0.014498547875369678
0.0004001554546485824,0.0020993724708799986,0.003752315136807738,-0.004548633789909218,0.00015056910842758953,-0.32256928940939683,-0.310283891922559,-0.0003127583678406154,0.0020040627496200614,0.0023168211174606768,,,7.947405787597828e-07,7.957348646502898e-06,-4.399202282529725,0.00029779902040194854
0.0010024553339275906,0.0009776972552306782,0.0029591383204206068,-0.00018180120059696492,0.0007715440262927586,0.6746947228311952,-0.7643048060976132,0.00017568401256085053,0.0014661340505881526,0.001290450038027302,,,1.852717662490625e-07,1.7863400505991625e-06,-3.2511316092684304,0.017209305492618038
-0.00017453725652745938,0.0020334866090563394,0.002404833728178346,-0.003346862011767371,2.8904842565680156e-05,-0.19239478860125944,-1.4760459190644173,-0.0021420836516199415,0.0018337759148607802,0.003975859566480722,,,6.17019291678165e-07,6.176620997160364e-06,-3.195512757249087,0.020245892133856927
-0.0003592909606814356,0.0018667472302742406,0.0023745426801724534,-0.003271121574925928,-7.758024707982258e-05,-0.12367714258623956,-1.3519520759355363,-0.002135915064627625,0.0012487385813528817,0.0033846536459805066,,,5.279729660270183e-07,5.196182933400226e-06,9.626072999578888,1.0
-0.0007648597312875942,0.012475319815590554,0.0024627520660942537,-0.17590601203391998,-0.00024297810341522563,-13.891649016205971,192.7867459659627,-0.0006931863649697334,0.0005269096793654171,0.0012200960443351505,,,0.0004926040682330312,0.0007595394572489356,-5.888888359895358,2.9565334339566977e-07
-0.0004885141159685922,0.0017097680951635862,0.002012279018344998,-0.003148082085317583,-0.00024965322290881886,-0.11908972859441556,-1.3577553543235772,-0.002113938965521811,0.00099776436547927,0.003111703331001081,,,3.307632849017942e-07,3.197969158406104e-06,-11.426888561371248,6.6616621921012126e-21
-0.0003609000314227415,0.0018235150014973777,0.00194354267205199,-0.003214441281670588,-0.00016458854133816203,-0.20119934946009407,-1.4735984786671386,-0.0021257331594597417,0.0014380373241920097,0.0035637704836517514,,,4.3514061107207516e-07,4.292156141905011e-06,6.784600590150092,1.0
0.001008550556233383,0.001043340786061037,0.0030620086649832956,-0.0002822985288730706,0.0007932742455523112,0.5855105340993677,-0.8737887750682334,8.930825072184234e-05,0.001593577381868272,0.0015042691311464296,,,2.3790491049313642e-07,2.187777866159724e-06,0.9496283557373766,0.9937049851335137
0.0005313107609032625,0.0018786242776240732,0.003582943128549232,-0.0038722766321370727,0.00025403882295904623,-0.23299083410064267,-0.38699643159840313,-0.00021729725051500282,0.0019980666205583475,0.0022153638710733503,,,5.472903706491769e-07,5.397229478314564e-06,3.371993420395246,1.0
-0.0008022971677772198,0.002993504715853401,0.003196950443452806,-0.004611621246567665,-0.0008599285704349313,0.04345423969592959,-1.6504811498188556,-0.00408193322812167,0.002392498500853435,0.006474431728975105,,,1.3848384868929166e-06,1.388834151261574e-05,5.8218359054688475,1.0
0.0003177259836866324,0.002178428311050884,0.0038868828778504394,-0.004665473430577549,-3.609156465245178e-05,-0.17964084485624665,-0.44603419123903487,-0.0006139649199212727,0.002036854806192423,0.0026508197261136957,,,8.732522749977399e-07,8.735585718654735e-06,-5.72965266879924,6.64572880494866e-07
0.0010009158586864052,0.001442051059139966,0.003857453228192753,-0.0007711529915468418,0.0006913389483997889,0.6177547048827375,-0.8303107726797223,-0.0002497831778782711,0.0017721448025440623,0.0020219279804223333,,,4.152580373875269e-07,4.002744313000061e-06,-3.8591668390469853,0.002356776683916263
-0.0004078283490187146,0.001764976601600299,0.001845148347911163,-0.003143972238376591,-0.0002538133230700623,-0.1751691192789791,-1.4805289059695372,-0.0021140573818456687,0.0013297544916213155,0.0034438118734669843,,,4.5608770013445703e-07,4.5677261154023765e-06,0.34187087978037145,0.9791860208721617
-0.0003947552859112611,0.001817262786943749,0.0022587491666854476,-0.003211574869510514,-0.00016761422284616856,-0.11308133981040609,-1.3658042694224584,-0.0021256120862744865,0.0012012939322403327,0.003326906018514819,,,4.7520722405388254e-07,4.680539681061236e-06,8.174100826392658,1.0
0.0009542721311486467,0.001633118199502877,0.004590569471474737,-0.0008182723049685592,0.000383903697183996,1.0412733520899418,-0.2148513862028718,-0.0002841800419446372,0.0016805461136755184,0.0019647261556201556,,,1.2709868661979213e-06,1.1662878852894217e-05,0.5218735584627672,0.9855229791250508
-0.0002528871770663498,0.001985906934479661,0.002656128513990552,-0.0033393868416169425,2.01082764306193e-05,-0.11502727799414278,-1.3562029487751184,-0.0021394369254039702,0.0014781668692194216,0.003617603794623392,,,4.448911186288677e-07,4.302939053928825e-06,-7.179492884958406,2.6728496329812797e-10
-0.00024232629389571995,0.0019567466161514967,0.0022684269783894706,-0.0032663804190633527,-8.347023026544775e-05,-0.1653991919068414,-1.4807395115986088,-0.002131657107497631,0.001696741696036952,0.003828398803534583,,,4.866740631602243e-07,4.803665541286959e-06,-2.3553052593786368,0.15475039535941987
0.0010086331279218215,0.0013281103674175863,0.0036662228994828183,-0.0005965707514405949,0.0006933225201919413,0.6866722904729755,-0.7525570792835472,-0.00010713169149312307,0.0015960318689849373,0.0017031635604780604,,,3.5584893037582204e-07,3.2817028561824535e-06,2.136726655662119,0.9988262739136108
0.00014191269419624913,0.002419938880935909,0.004063309133016446,-0.005550951430450368,-0.00020845888684561942,-0.2530282095646663,-0.36368474738364087,-0.0007756887080176966,0.0020148957264609635,0.00279058443447866,,,9.096577695417276e-07,8.967288498425095e-06,6.481347623244948,1.0
-0.0010141068400146712,0.0027585574811328202,0.0026723225887508306,-0.004523143900314608,-0.0010697246784729941,0.04455413502760461,-1.650872134721993,-0.0040319676951412475,0.001930624437932238,0.0059625921330734855,,,1.1798442651063955e-06,1.1830460919470805e-05,-6.6184797356688545,6.1215085788350015e-09
0.00039378757315727873,0.002109501779243781,0.0037610514345942647,-0.004580481238917855,0.00014370675467034744,-0.32424025150402436,-0.3087127721759706,-0.00032016778970955784,0.0020050818689014704,0.0023252496586110283,,,8.022223482795541e-07,8.03234039748145e-06,-4.390455319747131,0.00030859303806755005
0.0010024439512632992,0.0009803339196534058,0.0029648147983607487,-0.00018458188742442871,0.0007700125154315174,0.6760390816910785,-0.7627091929478342,0.00017315023740138713,0.0014663404515431466,0.0012931902141417595,,,1.8607895173552243e-07,1.7941709575960676e-06,-4.186853792079566,0.0006934877102742809
-0.00017279104527953754,0.0020353992550115455,0.002409542917575891,-0.003347568990648142,3.0269882472566678e-05,-0.19191748136534,-1.4761489860442711,-0.002142508691463263,0.0018359066423272452,0.003978415333790508,,,6.17884208666671e-07,6.185307497386852e-06,-4.0579476650173945,0.0011356987395991314
-0.0003548754601850047,0.0018717674746155937,0.0023862416569500056,-0.00327433366646801,-7.315301149901643e-05,-0.1235564436990826,-1.3520931666726232,-0.002136633131954113,0.0012576097251439933,0.0033942428570981065,,,5.304941146314419e-07,5.221037795130035e-06,7.323856227765274,1.0
0.00030782023079705333,0.002278485344357072,0.005376208004236105,-0.0021917739231867017,-0.00046006347656657454,1.025864786728206,-0.22493042216731984,-0.0014353176934491785,0.0012941120744471846,0.002729429767896363,,,2.5120701496942224e-06,2.3050295859868456e-05,-1.3484653166797886,0.6067182663341104
-0.00048094053079535706,0.0017190720647171029,0.002033537755778525,-0.0031551357101307076,-0.0002402435634394351,-0.119181673228086,-1.3576214680432472,-0.002114963919098045,0.0010130389393907535,0.0031280028584887987,,,3.3451248918447194e-07,3.2341694899386612e-06,-11.190754024028543,2.3722593408909706e-20
-0.00035022525441640327,0.001835919112504017,0.001969606051716255,-0.0032234659920504782,-0.0001517603063803108,-0.2014840481318711,-1.4735267419069185,-0.0021272616120313614,0.0014604326122480416,0.003587694224279403,,,4.411945298601065e-07,4.3518400668058865e-06,6.811618002421644,1.0
0.001008478433189162,0.0010226210405659183,0.003020911652583891,-0.00025690498796393513,0.0007976217639225069,0.5848513619349667,-0.8745977792546102,0.00010710307537920016,0.001582695536171741,0.0014755924607925408,,,2.2865547783727485e-07,2.1026864781321525e-06,2.2139940642007216,0.9988938233521264
0.0005472035616723026,0.0018516066475306996,0.0035551606219996756,-0.0037926669815533387,0.0002736518681558664,-0.2325709467220933,-0.38741751027342675,-0.00019118000216167275,0.001993088561789591,0.002184268563951264,,,5.316947611049047e-07,5.243429321788528e-06,5.109114130963447,1.0
-0.0004393808934448593,0.005297453070210199,0.061548117377697054,-0.0045374634846666595,-0.0007439932758188661,7.996997298460598,91.63770435054354,-0.0039974721520366074,0.00242795774647675,0.006425429898513357,,,5.608265015643064e-05,8.727127001256036e-05,-3.6875980985026646,0.00429101861331558
0.00034117299152105357,0.0021486097647290337,0.0038616441988779115,-0.004573473182063026,-8.022540896490682e-06,-0.1793352649772962,-0.44634656712684073,-0.0005782443124644487,0.0020368426116874616,0.0026150869241519104,,,8.495301981409701e-07,8.498277465385961e-06,-5.771832159179723,5.370057002527808e-07
0.0010012892844169692,0.0014028996068828569,0.0037799936362716835,-0.0007228794083857792,0.000700439977208589,0.6171873717396341,-0.8310112220628567,-0.00021577751613222063,0.0017525186071907228,0.0019682961233229435,,,3.931752054439026e-07,3.789839839554602e-06,-3.478408588033084,0.008559233917900639
-0.0003976313606747322,0.0017771387863144794,0.0018706124646996614,-0.0031529017765024037,-0.00024226601067312004,-0.17545009387853397,-1.4804749217838324,-0.002115579226369846,0.0013514472958604529,0.0034670265222302987,,,4.6252620975616803e-07,4.632191275458272e-06,0.28069304385573673,0.9764411472245522
-0.00038576714516324673,0.0018279607777456134,0.002283441801864683,-0.003219341897420236,-0.00015673258349124808,-0.11318392297833146,-1.3656652511579945,-0.002127021712226451,0.0012192746527261988,0.00334629636495265,,,4.810465706749331e-07,4.738017779896494e-06,10.910915572767408,1.0
0.0009669053851538335,0.0015989852948895592,0.0045276850505615585,-0.0007658606646145927,0.0004100114683751599,1.0420653637183428,-0.2138469151695186,-0.00024691933731446625,0.0016788397210802941,0.0019257590583947604,,,1.2187445663472172e-06,1.1183549883927791e-05,0.6616052390627167,0.989039650076164
-0.00024765331341223645,0.001991728666937924,0.0026697818798311346,-0.0033429565737606026,2.5288571805504034e-05,-0.11489326511347045,-1.3563787414002528,-0.002139644318617684,0.0014885971976354995,0.0036282415162531834,,,4.4725499986161045e-07,4.325892427119898e-06,-11.362859238398041,9.380243410119738e-21
-0.00024068534493178553,0.001958580029114572,0.00227294952946977,-0.0032669884290044138,-8.229172408391605e-05,-0.16484985645245717,-1.4808405341965485,-0.0021315615972525848,0.001701141677585838,0.0038327032748384227,,,4.873580425673905e-07,4.81047625050541e-06,-2.4769256968757816,0.12118996252129355
0.0010085568650650427,0.0013335598046059609,0.0036776328665837354,-0.0006025618254170695,0.0006921116428202367,0.6881614382429526,-0.7508607179861588,-0.00011048260478219163,0.0015958206111008622,0.0017063032158830538,,,3.5832278026528936e-07,3.3046332887489014e-06,2.1941766593030048,0.998877679289406
0.00013106390218569662,0.002433224250774122,0.004072547686519101,-0.0055954968820515205,-0.00021941751356280292,-0.25507517761446225,-0.36171938193844033,-0.0007882043776135106,0.002012925356893902,0.0028011297345074126,,,9.193222293230095e-07,9.062618404576362e-06,6.436431432061114,1.0
-0.0010139795469234184,0.002722156506692535,0.0026238283862767275,-0.0044746174685315054,-0.001068877378884281,0.044594988797660655,-1.650926506971615,-0.003993344853256531,0.0018922241703194231,0.005885569023575954,,,1.1488974861023676e-06,1.1520125817401012e-05,-6.528713590048445,9.994275857223495e-09
0.0003764124387106711,0.0021356645336240033,0.0037865989843339776,-0.004657814842175867,0.00012249899032212852,-0.3224618558224434,-0.3103780803933809,-0.0003489428929697169,0.0020080570145637466,0.0023569999075334636,,,8.224763022869672e-07,8.235039251675017e-06,-6.4293054535495795,1.713141059272564e-08
0.001002396380095079,0.0010000207007153027,0.003003795675795118,-0.000208858421046898,0.0007660956025574706,0.6748327599671154,-0.7641348370198258,0.00015675172221563116,0.0014766718514920285,0.0013199201292763973,,,1.9380335945742382e-07,1.8686079356342876e-06,-4.077516974644252,0.0010548034672506282
-0.00019221024969878552,0.002013928274753814,0.0023624876234862313,-0.003333880825266533,9.118641628447222e-06,-0.19226726859500295,-1.47607603291243,-0.0021409147476560975,0.0017964126805054548,0.003937327428161552,,,6.051270082581701e-07,6.057585816573182e-06,-3.1125861455804404,0.02563567020083984
-0.00037329357827299694,0.001850451571419788,0.0023366327891380934,-0.0032596156906947726,-9.436624395675608e-05,-0.12362935864566192,-1.352023217663909,-0.0021345568566175643,0.001220742799432628,0.0033552996560501924,,,5.186569972129699e-07,5.104518743334696e-06,9.808323533421785,1.0
0.00019104240617887988,0.002367998460218585,0.005458267345602508,-0.0024082486997940578,-0.0006071780808269978,1.0255279347071944,-0.2253380125779172,-0.0016200789368667756,0.0012155488188909658,0.0028356277557577414,,,2.713258510978322e-06,2.489640291406951e-05,-1.4575158594623476,0.5544132846227315
-0.0004975303983704732,0.0016988402773818092,0.001987332902444905,-0.0031402367258124286,-0.00025971573813876603,-0.11917969120051808,-1.3576458598952474,-0.0021123378583070007,0.000978913585186092,0.0030912514434930927,,,3.266676643755885e-07,3.158327166607176e-06,-11.98611646778618,3.6099087124656376e-22
-0.00036922738598729916,0.0018138788676290087,0.0019226626309318817,-0.003208052981790388,-0.00017289678567067313,-0.2015654549850166,-1.4735108539480521,-0.0021249951028039504,0.0014195733725728132,0.0035445684753767637,,,4.3069021166136393e-07,4.24822414685388e-06,6.490857870308377,1.0
0.0010085806828193384,0.0010534143422284855,0.0030813560997557943,-0.0002950809548565303,0.0007916261481568654,0.5842074444869843,-0.8753716082416751,7.966045154716994e-05,0.001600871227310563,0.001521210775763393,,,2.427308799570678e-07,2.232109922357204e-06,2.120755091536981,0.9988107054302849
0.0005266793800277818,0.0018862514051121275,0.0035915347316404223,-0.003893301911830349,0.00024720977216929896,-0.23143664054473223,-0.38851393632249476,-0.00022688067986109672,0.0020002117383910445,0.002227092418252141,,,5.518995904627302e-07,5.442657809804257e-06,4.8094396816300025,1.0
-0.0008055493581341872,0.002996689405727719,0.0031979681189113762,-0.004617047479314351,-0.0008632420519916195,0.04348378191636568,-1.6505262269914005,-0.0040877694623304706,0.002392934876070285,0.006480704338400756,,,1.3878299678476985e-06,1.3918361693762146e-05,5.355742258588788,1.0
0.00031972726657899446,0.002176405468590173,0.003884659577124694,-0.004660604665332357,-3.2542178814765066e-05,-0.18116112106451607,-0.44454589643211184,-0.0006089018968395976,0.002037130468806936,0.0026460323656465334,,,8.714750533713342e-07,8.717884528565872e-06,-5.784929331034651,5.02511349437006e-07
0.0010009911834030444,0.001431839909894215,0.0038379323850676883,-0.0007580500441690674,0.0006937347552593565,0.6189898428972097,-0.8288080399046152,-0.0002402812062882731,0.0017647251377184148,0.002005006344006688,,,4.090689888965122e-07,3.943164648550996e-06,-3.9833810865418844,0.0015000769022361238
-0.0004026342111845913,0.0017711191689411066,0.0018585272878226533,-0.0031479508797929157,-0.00024844952463354275,-0.17480332373176843,-1.4805944507919886,-0.0021148510903685747,0.0013415834557690687,0.0034564345461376433,,,4.591022262672929e-07,4.5979318864481654e-06,0.6851628104449767,0.9895370690165276
-0.0003873466855789494,0.001825962723593228,0.0022788058940932387,-0.0032175045466829033,-0.00015959835718604154,-0.1129859549406713,-1.3659117501096172,-0.0021262882929704574,0.001216677103229813,0.0033429653962002703,,,4.795716493771786e-07,4.723554135217255e-06,11.074587200207464,1.0
0.0009683530690913513,0.0015855949626346736,0.004498558988416335,-0.00075411193392938,0.00041489250543236267,1.040853265653555,-0.21542261436578425,-0.0002352917472308036,0.0016730750844544673,0.0019083668316852709,,,1.1978430770067111e-06,1.0991680798331777e-05,0.6982268166264758,0.9898024161905272
-0.00024053309440872424,0.001999865045286272,0.002688983610823925,-0.0033488212066004053,3.470618867140729e-05,-0.11507281999211028,-1.3561271696521147,-0.0021403674419389063,0.0015026554448240859,0.003643022886762992,,,4.512670114279896e-07,4.364572182285816e-06,-11.515580008980688,4.158056255730045e-21
-0.00022949204776842363,0.0019712831374471846,0.0022998008894319355,-0.0032761439879323007,-6.931524376341258e-05,-0.16552049217103865,-1.4807148935969054,-0.0021329458586478722,0.0017237542012935592,0.0038567000599414314,,,4.939870967218649e-07,4.8758316094207685e-06,-2.3590300286536268,0.1536352205742998
0.001008865467016852,0.0012979781820472304,0.0036061163982594735,-0.0005599707897090411,0.0007007045778664178,0.6865481769840043,-0.7527034847621166,-8.16823084051066e-05,0.0015831545596256547,0.0016648368680307613,,,3.3992591551067733e-07,3.1348375364763555e-06,1.9848695368720302,0.9986529652877378
0.0001677807495398812,0.0023901360619095727,0.004040813774736307,-0.005455083686683793,-0.00017818305832406622,-0.253116620515494,-0.3636071913798711,-0.0007384159277989966,0.002017642600549152,0.0027560585283481487,,,8.873660461867791e-07,8.747549731018478e-06,6.415333350315479,1.0
